Index,Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
777,Reinforcement-Learning-for-Decision-Making-in-self-driving-cars,chauvinSimon/Reinforcement-Learning-for-Decision-Making-in-self-driving-cars,https://github.com/chauvinSimon/Reinforcement-Learning-for-Decision-Making-in-self-driving-cars,2023-02-12T02:12:52Z,0
778,MADRaS,madras-simulator/MADRaS,https://github.com/madras-simulator/MADRaS,2023-03-01T12:43:30Z,0
779,SantosNet,cpgeier/SantosNet,https://github.com/cpgeier/SantosNet,2022-11-11T14:13:05Z,0
780,FusionDepth,AutoAILab/FusionDepth,https://github.com/AutoAILab/FusionDepth,2023-02-14T12:54:31Z,0
781,EOgmaDrive,ogmacorp/EOgmaDrive,https://github.com/ogmacorp/EOgmaDrive,2023-03-07T00:40:41Z,4
782,NGSIM-US-101-trajectory-dataset-smoothing,Rim-El-Ballouli/NGSIM-US-101-trajectory-dataset-smoothing,https://github.com/Rim-El-Ballouli/NGSIM-US-101-trajectory-dataset-smoothing,2023-03-14T13:49:16Z,2
783,keras-steering-angle-visualizations,jacobgil/keras-steering-angle-visualizations,https://github.com/jacobgil/keras-steering-angle-visualizations,2022-10-06T18:48:52Z,0
784,ROS2-Self-Driving-Car-AI-using-OpenCV,noshluk2/ROS2-Self-Driving-Car-AI-using-OpenCV,https://github.com/noshluk2/ROS2-Self-Driving-Car-AI-using-OpenCV,2023-03-17T19:08:41Z,1
785,self-driving-car,yajian/self-driving-car,https://github.com/yajian/self-driving-car,2022-09-26T03:42:57Z,0
786,SelfDriving-Car_Deep-Learning,snehitvaddi/SelfDriving-Car_Deep-Learning,https://github.com/snehitvaddi/SelfDriving-Car_Deep-Learning,2023-03-15T13:59:14Z,0
787,YOLO3D,ruhyadi/YOLO3D,https://github.com/ruhyadi/YOLO3D,2023-03-12T03:30:26Z,0
788,self-driving-car-using-ros,ser94mor/self-driving-car-using-ros,https://github.com/ser94mor/self-driving-car-using-ros,2023-02-07T23:01:10Z,0
789,Ultrafast-Lane-Detection-Inference-Pytorch-,ibaiGorordo/Ultrafast-Lane-Detection-Inference-Pytorch-,https://github.com/ibaiGorordo/Ultrafast-Lane-Detection-Inference-Pytorch-,2023-03-18T15:07:29Z,0
790,advanced-lane-detection-for-self-driving-cars,maunesh/advanced-lane-detection-for-self-driving-cars,https://github.com/maunesh/advanced-lane-detection-for-self-driving-cars,2023-02-27T20:16:14Z,0
791,openpilot,BogGyver/openpilot,https://github.com/BogGyver/openpilot,2023-02-23T22:46:19Z,12
792,Awesome-Lane-Detection,Charmve/Awesome-Lane-Detection,https://github.com/Charmve/Awesome-Lane-Detection,2023-02-25T14:08:33Z,0
793,SDRC,yazeedalrubyli/SDRC,https://github.com/yazeedalrubyli/SDRC,2022-07-27T07:07:59Z,0
794,end-to-end-deep-learning,alexhagiopol/end-to-end-deep-learning,https://github.com/alexhagiopol/end-to-end-deep-learning,2022-12-05T03:25:00Z,0
795,ironcar,vinzeebreak/ironcar,https://github.com/vinzeebreak/ironcar,2021-09-02T20:40:07Z,1
796,Self-Driving-Car,prateeksawhney97/Self-Driving-Car,https://github.com/prateeksawhney97/Self-Driving-Car,2022-02-14T20:01:00Z,0
797,noahcar,james4388/noahcar,https://github.com/james4388/noahcar,2023-02-23T07:05:18Z,0
798,ROSE,RedHat-Israel/ROSE,https://github.com/RedHat-Israel/ROSE,2023-02-26T13:22:20Z,0
799,End-to-End-Learning-for-Self-Driving-Cars,Kejie-Wang/End-to-End-Learning-for-Self-Driving-Cars,https://github.com/Kejie-Wang/End-to-End-Learning-for-Self-Driving-Cars,2022-03-23T15:28:33Z,0
800,semantic-segmentation,sigmaai/semantic-segmentation,https://github.com/sigmaai/semantic-segmentation,2023-03-08T02:56:31Z,0
801,Vehicle-State-Estimation,jasleon/Vehicle-State-Estimation,https://github.com/jasleon/Vehicle-State-Estimation,2023-02-23T07:39:39Z,0
802,Lanes-Detection-with-OpenCV,rogersacchelli/Lanes-Detection-with-OpenCV,https://github.com/rogersacchelli/Lanes-Detection-with-OpenCV,2023-03-15T12:45:53Z,0
803,MachineLearning,mengli/MachineLearning,https://github.com/mengli/MachineLearning,2022-09-10T11:51:43Z,0
804,road-simulator,vinzeebreak/road-simulator,https://github.com/vinzeebreak/road-simulator,2021-12-15T09:34:49Z,0
805,Behavioral-Cloning-Project-P4,prateeksawhney97/Behavioral-Cloning-Project-P4,https://github.com/prateeksawhney97/Behavioral-Cloning-Project-P4,2023-02-28T18:42:08Z,0
806,ROS-GPS,sigmaai/ROS-GPS,https://github.com/sigmaai/ROS-GPS,2023-02-28T20:27:53Z,0
807,GTA5-Self-Driving-Car,Will-J-Gale/GTA5-Self-Driving-Car,https://github.com/Will-J-Gale/GTA5-Self-Driving-Car,2022-11-13T22:43:24Z,0
808,Image-Identification-for-Self-Driving-Cars,JeffWang0325/Image-Identification-for-Self-Driving-Cars,https://github.com/JeffWang0325/Image-Identification-for-Self-Driving-Cars,2023-03-12T13:57:04Z,4
809,end2end-self-driving-car,MahanFathi/end2end-self-driving-car,https://github.com/MahanFathi/end2end-self-driving-car,2023-03-10T04:23:57Z,0
810,Self-Driving-RC-Car-Payment,jawilk/Self-Driving-RC-Car-Payment,https://github.com/jawilk/Self-Driving-RC-Car-Payment,2023-02-07T11:00:41Z,0
811,tool-competition-av,se2p/tool-competition-av,https://github.com/se2p/tool-competition-av,2022-11-22T02:30:30Z,1
812,Self-Driving-Vehicle-Control-on-CARLA,Mostafa-wael/Self-Driving-Vehicle-Control-on-CARLA,https://github.com/Mostafa-wael/Self-Driving-Vehicle-Control-on-CARLA,2023-03-13T09:11:48Z,0
813,self-driving-car-simulator,yugrocks/self-driving-car-simulator,https://github.com/yugrocks/self-driving-car-simulator,2022-11-20T15:36:02Z,0
814,RacingCARLA,SSubhnil/RacingCARLA,https://github.com/SSubhnil/RacingCARLA,2023-03-03T21:18:16Z,1
815,steering_model,kevindubon/steering_model,https://github.com/kevindubon/steering_model,2022-11-25T23:10:31Z,0
816,DonkeyDrift,Mavengers/DonkeyDrift,https://github.com/Mavengers/DonkeyDrift,2022-04-10T02:29:29Z,0
817,Self-Driving-Car,surirohit/Self-Driving-Car,https://github.com/surirohit/Self-Driving-Car,2023-03-01T19:17:10Z,0
818,LaneDetection_Ros,zhangcaocao/LaneDetection_Ros,https://github.com/zhangcaocao/LaneDetection_Ros,2022-12-16T01:40:47Z,0
819,behavioral-cloning-research,sigmaai/behavioral-cloning-research,https://github.com/sigmaai/behavioral-cloning-research,2022-10-08T20:01:44Z,0
820,LiDAR-Road-Analysis,rbhatia46/LiDAR-Road-Analysis,https://github.com/rbhatia46/LiDAR-Road-Analysis,2022-11-02T01:45:34Z,0
821,Self-Driving-Robot-Using-Neural-Network,akshay1997feb/Self-Driving-Robot-Using-Neural-Network,https://github.com/akshay1997feb/Self-Driving-Robot-Using-Neural-Network,2023-02-27T22:37:49Z,0
822,SADA,ajhamdi/SADA,https://github.com/ajhamdi/SADA,2022-02-03T00:15:49Z,0
823,Lane-Detection,kirilcvetkov92/Lane-Detection,https://github.com/kirilcvetkov92/Lane-Detection,2023-02-19T20:47:56Z,0
824,NeuroMario,Ashafix/NeuroMario,https://github.com/Ashafix/NeuroMario,2021-11-13T03:51:26Z,0
825,deep-rl-ddpg-self-driving-car,djo10/deep-rl-ddpg-self-driving-car,https://github.com/djo10/deep-rl-ddpg-self-driving-car,2022-10-16T07:07:14Z,0
826,Lane-Detection,shayantaherian/Lane-Detection,https://github.com/shayantaherian/Lane-Detection,2022-08-13T14:18:55Z,0
827,Self-Driving-Car-,ddayto21/Self-Driving-Car-,https://github.com/ddayto21/Self-Driving-Car-,2022-11-05T02:40:32Z,0
828,Traffic-sign-classifier,kirilcvetkov92/Traffic-sign-classifier,https://github.com/kirilcvetkov92/Traffic-sign-classifier,2023-02-04T17:37:45Z,0
829,GTA5-AI-Playground,Onixaz/GTA5-AI-Playground,https://github.com/Onixaz/GTA5-AI-Playground,2022-09-03T20:16:47Z,0
830,SelfDrivingCar,Suryavf/SelfDrivingCar,https://github.com/Suryavf/SelfDrivingCar,2022-11-18T09:00:04Z,0
831,Simulated-Self-Driving-Car,anubhavshrimal/Simulated-Self-Driving-Car,https://github.com/anubhavshrimal/Simulated-Self-Driving-Car,2022-03-08T09:37:50Z,0
832,autonomous_car_simulation,pgebert/autonomous_car_simulation,https://github.com/pgebert/autonomous_car_simulation,2023-03-17T10:35:28Z,0
833,nvidia-cnn,Yunski/nvidia-cnn,https://github.com/Yunski/nvidia-cnn,2020-01-28T14:14:42Z,0
834,BPnetwork_smartcar,lurenlym/BPnetwork_smartcar,https://github.com/lurenlym/BPnetwork_smartcar,2021-10-14T11:18:45Z,0
835,Intelligent-Learning,jatinmandav/Intelligent-Learning,https://github.com/jatinmandav/Intelligent-Learning,2022-02-13T23:07:11Z,0
836,Machathon4.0-Judge,NouranHany/Machathon4.0-Judge,https://github.com/NouranHany/Machathon4.0-Judge,2023-03-01T20:01:06Z,0
837,self-driving-car-pytorch,webdizz/self-driving-car-pytorch,https://github.com/webdizz/self-driving-car-pytorch,2022-11-29T07:54:15Z,0
838,Basic_self_driving_car,gitliber/Basic_self_driving_car,https://github.com/gitliber/Basic_self_driving_car,2022-05-01T12:59:07Z,0
839,carnd-advanced-lane-detection,manavkataria/carnd-advanced-lane-detection,https://github.com/manavkataria/carnd-advanced-lane-detection,2022-04-12T09:17:18Z,0
840,Dashcam-Speed-Predictor-Keras,vsatyakumar/Dashcam-Speed-Predictor-Keras,https://github.com/vsatyakumar/Dashcam-Speed-Predictor-Keras,2022-05-05T18:01:45Z,0
841,Self-Driving-Vehicle,emirelesg/Self-Driving-Vehicle,https://github.com/emirelesg/Self-Driving-Vehicle,2022-12-13T15:00:33Z,0
842,CarND-Capstone,mkoehnke/CarND-Capstone,https://github.com/mkoehnke/CarND-Capstone,2022-01-24T14:48:26Z,0
843,TNEX,nicholaskajoh/TNEX,https://github.com/nicholaskajoh/TNEX,2021-09-22T07:14:43Z,0
844,Self_driving_Car,ShuvenduRoy/Self_driving_Car,https://github.com/ShuvenduRoy/Self_driving_Car,2020-02-13T19:22:25Z,0
845,self-driving-donkey-car,andrew-houghton/self-driving-donkey-car,https://github.com/andrew-houghton/self-driving-donkey-car,2021-01-18T22:09:24Z,0
846,allgo,IsmoilovMuhriddin/allgo,https://github.com/IsmoilovMuhriddin/allgo,2023-02-16T09:08:31Z,0
847,SelfdrivingcarForza,jimhoggey/SelfdrivingcarForza,https://github.com/jimhoggey/SelfdrivingcarForza,2022-12-30T10:22:41Z,0
848,Trajectory_Predictor,chrisHuxi/Trajectory_Predictor,https://github.com/chrisHuxi/Trajectory_Predictor,2023-03-06T12:12:25Z,0
849,GamePilot,20Koen02/GamePilot,https://github.com/20Koen02/GamePilot,2022-11-06T18:13:20Z,0
850,3D-Detection-Pipeline,mjoshi07/3D-Detection-Pipeline,https://github.com/mjoshi07/3D-Detection-Pipeline,2023-02-02T04:33:03Z,0
851,End-to-End-Model-for-Self-Driving-Cars,SurajDonthi/End-to-End-Model-for-Self-Driving-Cars,https://github.com/SurajDonthi/End-to-End-Model-for-Self-Driving-Cars,2023-01-26T18:12:18Z,0
852,behavioral_cloning_car,manavkataria/behavioral_cloning_car,https://github.com/manavkataria/behavioral_cloning_car,2022-04-12T09:15:00Z,0
853,Mini-Self-Driving-Car,gtmshrm/Mini-Self-Driving-Car,https://github.com/gtmshrm/Mini-Self-Driving-Car,2020-02-13T20:03:11Z,0
854,ThePathfinder,SaumyaBhandari/ThePathfinder,https://github.com/SaumyaBhandari/ThePathfinder,2023-02-07T09:01:05Z,0
855,GoKart,FoothillCSClub/GoKart,https://github.com/FoothillCSClub/GoKart,2021-11-25T23:31:12Z,0
856,KittiPy,LucasVandroux/KittiPy,https://github.com/LucasVandroux/KittiPy,2022-02-24T00:19:19Z,1
857,steering-prediction-with-keras,ckirksey3/steering-prediction-with-keras,https://github.com/ckirksey3/steering-prediction-with-keras,2019-07-13T18:53:26Z,0
858,Navigation-DQN,dixantmittal/Navigation-DQN,https://github.com/dixantmittal/Navigation-DQN,2022-04-26T14:11:44Z,0
859,Duckietown-AI-Driving-Olympics,Famosi/Duckietown-AI-Driving-Olympics,https://github.com/Famosi/Duckietown-AI-Driving-Olympics,2022-05-15T13:59:54Z,0
860,R_CNN-SelfDrivingCar,Aryan05/R_CNN-SelfDrivingCar,https://github.com/Aryan05/R_CNN-SelfDrivingCar,2022-03-09T16:35:59Z,0
861,driving-dirty,annikabrundyn/driving-dirty,https://github.com/annikabrundyn/driving-dirty,2020-12-11T15:52:37Z,0
862,SelfDrivingCarAI,walkccc-Lab/SelfDrivingCarAI,https://github.com/walkccc-Lab/SelfDrivingCarAI,2022-07-08T10:45:37Z,0
863,Self-Driving-Car-on-GTAV,chauhanmahavir/Self-Driving-Car-on-GTAV,https://github.com/chauhanmahavir/Self-Driving-Car-on-GTAV,2021-04-11T09:49:17Z,0
864,CarND-Behavioral-Cloning,pchandra90/CarND-Behavioral-Cloning,https://github.com/pchandra90/CarND-Behavioral-Cloning,2019-04-30T07:29:57Z,0
865,racecar_eklavya,sameergupta4873/racecar_eklavya,https://github.com/sameergupta4873/racecar_eklavya,2022-12-07T07:28:01Z,0
866,Road_sign_recognition,OussemaHdr/Road_sign_recognition,https://github.com/OussemaHdr/Road_sign_recognition,2022-03-09T10:12:26Z,0
867,CarND-T1-P5-Vehicle-Detection,norman-thomas/CarND-T1-P5-Vehicle-Detection,https://github.com/norman-thomas/CarND-T1-P5-Vehicle-Detection,2021-12-02T14:27:56Z,0
868,CarND-Behavioral-Cloning-Project,wolfapple/CarND-Behavioral-Cloning-Project,https://github.com/wolfapple/CarND-Behavioral-Cloning-Project,2019-09-18T02:01:10Z,0
869,Self-Driving-Car-Virtual,Yashkapure06/Self-Driving-Car-Virtual,https://github.com/Yashkapure06/Self-Driving-Car-Virtual,2022-08-08T17:52:23Z,0
870,Self-Driving-Car-Simulation,sid-1998/Self-Driving-Car-Simulation,https://github.com/sid-1998/Self-Driving-Car-Simulation,2020-04-16T13:17:43Z,0
871,Self_Driving_Car,ashutoshkumar19/Self_Driving_Car,https://github.com/ashutoshkumar19/Self_Driving_Car,2021-07-30T11:47:34Z,0
872,SDC_Term3_Final_CarND-Capstone_Non_Train_version,studian/SDC_Term3_Final_CarND-Capstone_Non_Train_version,https://github.com/studian/SDC_Term3_Final_CarND-Capstone_Non_Train_version,2019-08-08T17:35:18Z,0
873,self-driving-car-sim,kaylode/self-driving-car-sim,https://github.com/kaylode/self-driving-car-sim,2021-12-13T01:33:08Z,0
874,gtasa-driving,ParmuSingh/gtasa-driving,https://github.com/ParmuSingh/gtasa-driving,2023-02-20T11:47:57Z,0
875,Self-Driving-Car-CARLA,rudrajit1729/Self-Driving-Car-CARLA,https://github.com/rudrajit1729/Self-Driving-Car-CARLA,2022-10-10T07:02:23Z,0
876,3D-Computer-vision-PseudoLIDAR,aditya-167/3D-Computer-vision-PseudoLIDAR,https://github.com/aditya-167/3D-Computer-vision-PseudoLIDAR,2023-03-01T20:14:50Z,0
877,carUFP,lcmeyer37/carUFP,https://github.com/lcmeyer37/carUFP,2021-12-02T14:30:13Z,0
878,wandb-jetracer,Armandpl/wandb-jetracer,https://github.com/Armandpl/wandb-jetracer,2023-03-02T14:50:19Z,0
879,CNN_Dashcam_Speed_Detector,ArtyZiff35/CNN_Dashcam_Speed_Detector,https://github.com/ArtyZiff35/CNN_Dashcam_Speed_Detector,2022-10-06T18:06:39Z,0
880,COLA,Panshark/COLA,https://github.com/Panshark/COLA,2023-01-15T10:07:41Z,0
881,2020-AWS-Networking-DeepRacer-Cup,Bennyhwanggggg/2020-AWS-Networking-DeepRacer-Cup,https://github.com/Bennyhwanggggg/2020-AWS-Networking-DeepRacer-Cup,2022-11-13T11:43:24Z,0
882,SLS-Fusion,maiminh1996/SLS-Fusion,https://github.com/maiminh1996/SLS-Fusion,2023-02-06T11:11:23Z,0
883,robocar,bashbaugh/robocar,https://github.com/bashbaugh/robocar,2023-03-07T15:11:17Z,0
884,self-driving-car-mimic,Kunal-Kumar-Sahoo/self-driving-car-mimic,https://github.com/Kunal-Kumar-Sahoo/self-driving-car-mimic,2022-06-06T05:56:16Z,0
885,sonic-the-self-driving-car,jakhax/sonic-the-self-driving-car,https://github.com/jakhax/sonic-the-self-driving-car,2021-06-27T03:50:48Z,0
886,car-autopilot,Defaultin/car-autopilot,https://github.com/Defaultin/car-autopilot,2022-12-17T19:13:40Z,0
887,STU-NET-Stupid-Neural-Net,rajatkb/STU-NET-Stupid-Neural-Net,https://github.com/rajatkb/STU-NET-Stupid-Neural-Net,2019-10-03T17:21:31Z,0
888,CarND-Vehicle-Detection,gdangelo/CarND-Vehicle-Detection,https://github.com/gdangelo/CarND-Vehicle-Detection,2022-05-08T02:39:20Z,0
889,CarND-Vehicle-Detection,Mornor/CarND-Vehicle-Detection,https://github.com/Mornor/CarND-Vehicle-Detection,2021-09-27T01:03:34Z,0
890,OpenCV_practice,kwangrok92/OpenCV_practice,https://github.com/kwangrok92/OpenCV_practice,2021-12-19T07:42:08Z,0
891,penny-pi,acuaroo/penny-pi,https://github.com/acuaroo/penny-pi,2023-02-11T08:30:50Z,0
892,nxa,hchen98/nxa,https://github.com/hchen98/nxa,2022-01-11T14:54:53Z,0
893,lanes-detection-adas,afondiel/lanes-detection-adas,https://github.com/afondiel/lanes-detection-adas,2023-03-09T18:48:09Z,0
894,Real-Self-Driving-Car,unstoppables/Real-Self-Driving-Car,https://github.com/unstoppables/Real-Self-Driving-Car,2018-03-09T09:01:24Z,0
895,Self-Driving-Car,vishvas-2000/Self-Driving-Car,https://github.com/vishvas-2000/Self-Driving-Car,2022-12-27T08:42:02Z,0
896,SASelfDrivingCar,appinho/SASelfDrivingCar,https://github.com/appinho/SASelfDrivingCar,2022-05-05T14:04:57Z,0
897,neat-cars,marcpinet/neat-cars,https://github.com/marcpinet/neat-cars,2023-03-06T19:56:26Z,0
898,self-drive-car,aurangzaib/self-drive-car,https://github.com/aurangzaib/self-drive-car,2020-05-24T15:07:43Z,0
899,fsd-events,FSDeval/fsd-events,https://github.com/FSDeval/fsd-events,2022-09-08T10:12:47Z,0
900,semantic-segmentation,ser94mor/semantic-segmentation,https://github.com/ser94mor/semantic-segmentation,2022-03-30T02:06:29Z,0
901,AWS_Self_Driving-Car-AWS_DeepRace_2019,ShrishtiHore/AWS_Self_Driving-Car-AWS_DeepRace_2019,https://github.com/ShrishtiHore/AWS_Self_Driving-Car-AWS_DeepRace_2019,2022-02-07T20:48:23Z,0
902,DRL,ValentinaZangirolami/DRL,https://github.com/ValentinaZangirolami/DRL,2023-03-07T08:56:42Z,0
903,Self-Driving-Car,flightstar/Self-Driving-Car,https://github.com/flightstar/Self-Driving-Car,2021-12-21T18:45:33Z,0
904,OBDII-ROS-driver,deepdrivepl/OBDII-ROS-driver,https://github.com/deepdrivepl/OBDII-ROS-driver,2021-12-26T22:20:11Z,0
905,track-driver-ai,rushil-ambati/track-driver-ai,https://github.com/rushil-ambati/track-driver-ai,2022-11-22T21:26:29Z,0
906,TorchDrive,OrcunCanDeniz/TorchDrive,https://github.com/OrcunCanDeniz/TorchDrive,2023-02-25T03:36:28Z,0
907,Self_Driving_Car,agaraman0/Self_Driving_Car,https://github.com/agaraman0/Self_Driving_Car,2019-09-01T14:03:02Z,0
908,Virtual_Self-Driving_Car,danishkhanbx/Virtual_Self-Driving_Car,https://github.com/danishkhanbx/Virtual_Self-Driving_Car,2022-07-18T10:23:10Z,0
909,CarND-Behavioral-Cloning-Project-3,madhurjain/CarND-Behavioral-Cloning-Project-3,https://github.com/madhurjain/CarND-Behavioral-Cloning-Project-3,2018-10-05T06:05:32Z,0
910,RollE,benedictquartey/RollE,https://github.com/benedictquartey/RollE,2022-10-28T22:36:27Z,0
911,Behavioral-Cloning,donghankim/Behavioral-Cloning,https://github.com/donghankim/Behavioral-Cloning,2021-10-15T09:34:22Z,0
912,apm_rover_autonomous_car,hafiz-kamilin/apm_rover_autonomous_car,https://github.com/hafiz-kamilin/apm_rover_autonomous_car,2023-01-28T16:53:22Z,0
913,SDC_Term3_Final_CarND-Capstone-TrainMergeVersion,studian/SDC_Term3_Final_CarND-Capstone-TrainMergeVersion,https://github.com/studian/SDC_Term3_Final_CarND-Capstone-TrainMergeVersion,2018-02-01T03:11:17Z,0
914,Driver-Behavioral-Cloning-Project,NikolasEnt/Driver-Behavioral-Cloning-Project,https://github.com/NikolasEnt/Driver-Behavioral-Cloning-Project,2020-05-12T20:40:21Z,0
915,opendrive-beamng,davidp-ro/opendrive-beamng,https://github.com/davidp-ro/opendrive-beamng,2022-12-20T00:03:10Z,0
916,CarND-VehicleDetectionTracking,ashishraste/CarND-VehicleDetectionTracking,https://github.com/ashishraste/CarND-VehicleDetectionTracking,2023-01-26T14:09:46Z,0
917,Caffe-PilotNet,yidiwang21/Caffe-PilotNet,https://github.com/yidiwang21/Caffe-PilotNet,2019-11-07T07:26:41Z,0
918,Lane_Detection_for_Autonomous_Vehicle,SatyamSoni23/Lane_Detection_for_Autonomous_Vehicle,https://github.com/SatyamSoni23/Lane_Detection_for_Autonomous_Vehicle,2021-02-08T18:54:14Z,0
919,Autonomous_Vehicle,Nazanin1369/Autonomous_Vehicle,https://github.com/Nazanin1369/Autonomous_Vehicle,2021-03-27T15:47:15Z,0
920,Lane-Line-Detection-using-Canny-Edge-Detection,mbshbn/Lane-Line-Detection-using-Canny-Edge-Detection,https://github.com/mbshbn/Lane-Line-Detection-using-Canny-Edge-Detection,2022-12-05T06:01:29Z,0
921,MADRQN,ValentinaZangirolami/MADRQN,https://github.com/ValentinaZangirolami/MADRQN,2023-01-29T20:57:43Z,0
922,udacity-term-3-quizzes-et-cetera,ColinShaw/udacity-term-3-quizzes-et-cetera,https://github.com/ColinShaw/udacity-term-3-quizzes-et-cetera,2022-01-08T03:49:52Z,0
923,auto,iitzco/auto,https://github.com/iitzco/auto,2022-06-26T09:48:29Z,0
924,swiftly,anshumandubey/swiftly,https://github.com/anshumandubey/swiftly,2020-09-15T02:47:33Z,0
925,self-driving-piCar,salimandre/self-driving-piCar,https://github.com/salimandre/self-driving-piCar,2022-04-10T17:27:07Z,0
926,virtual-self-driving-car,apchavan/virtual-self-driving-car,https://github.com/apchavan/virtual-self-driving-car,2020-12-07T16:20:06Z,0
927,udacity-self-driving-car-term1-p5,sharecj/udacity-self-driving-car-term1-p5,https://github.com/sharecj/udacity-self-driving-car-term1-p5,2023-01-23T11:10:40Z,0
928,data-generator-notTrashCar,hit-haui/data-generator-notTrashCar,https://github.com/hit-haui/data-generator-notTrashCar,2019-11-03T15:38:50Z,2
929,Self-Driving-Cars_Machine-Learning,ignacevau/Self-Driving-Cars_Machine-Learning,https://github.com/ignacevau/Self-Driving-Cars_Machine-Learning,2022-03-08T12:33:02Z,0
930,behavioural_cloning,avinashhsinghh/behavioural_cloning,https://github.com/avinashhsinghh/behavioural_cloning,2020-07-24T13:17:44Z,0
931,Self-driving-car-using-reinforcement-learning,manas234das/Self-driving-car-using-reinforcement-learning,https://github.com/manas234das/Self-driving-car-using-reinforcement-learning,2022-03-28T14:49:57Z,0
932,senior-project-2-autonomous-car,Syun1208/senior-project-2-autonomous-car,https://github.com/Syun1208/senior-project-2-autonomous-car,2023-02-01T10:27:06Z,0
933,AutoCar,kvmanohar22/AutoCar,https://github.com/kvmanohar22/AutoCar,2019-06-18T09:21:20Z,0
934,fuzzy-car-accident-risk-predictor,arash-mehrzadi/fuzzy-car-accident-risk-predictor,https://github.com/arash-mehrzadi/fuzzy-car-accident-risk-predictor,2023-01-06T20:09:01Z,0
935,Carla-Trajectory-Tracking-Project,ActuallySam/Carla-Trajectory-Tracking-Project,https://github.com/ActuallySam/Carla-Trajectory-Tracking-Project,2023-03-10T12:44:53Z,0
936,Advanced-Lane-Lines-Detection-for-Self-Driving-Car,XiangKe1015/Advanced-Lane-Lines-Detection-for-Self-Driving-Car,https://github.com/XiangKe1015/Advanced-Lane-Lines-Detection-for-Self-Driving-Car,2018-07-25T14:03:17Z,0
937,BKAR,BKAR-Jetson-Self-driving-vehicle/BKAR,https://github.com/BKAR-Jetson-Self-driving-vehicle/BKAR,2022-04-03T09:29:53Z,0
938,CarND_vehicle_Detection,shengchen-liu/CarND_vehicle_Detection,https://github.com/shengchen-liu/CarND_vehicle_Detection,2019-04-07T08:07:42Z,0
939,ADAS_lane_detection_camcalib,rakeshacharya-d/ADAS_lane_detection_camcalib,https://github.com/rakeshacharya-d/ADAS_lane_detection_camcalib,2022-06-13T16:53:17Z,0
940,package-delivery-rover,kuriocity/package-delivery-rover,https://github.com/kuriocity/package-delivery-rover,2023-02-08T03:32:41Z,0
941,Self-driving-car-using-Reinforcement-Learning-for-Computer-Vision,buenohernandez/Self-driving-car-using-Reinforcement-Learning-for-Computer-Vision,https://github.com/buenohernandez/Self-driving-car-using-Reinforcement-Learning-for-Computer-Vision,2021-01-15T07:14:43Z,0
942,ProjectAI,SadraShameli/ProjectAI,https://github.com/SadraShameli/ProjectAI,2022-12-22T07:54:05Z,0
943,vehicle-driving-behavior-cloning,yubrshen/vehicle-driving-behavior-cloning,https://github.com/yubrshen/vehicle-driving-behavior-cloning,2018-11-06T15:03:09Z,0
944,Self-Driving-Car-AI,MartinGurasvili/Self-Driving-Car-AI,https://github.com/MartinGurasvili/Self-Driving-Car-AI,2022-10-21T23:09:04Z,2
945,Donkey-Car-autonomous-vehicle-projects,AndreSlavescu/Donkey-Car-autonomous-vehicle-projects,https://github.com/AndreSlavescu/Donkey-Car-autonomous-vehicle-projects,2022-08-02T02:39:42Z,0
946,Autonomous-Driving-Car-simulation-using-Pytorch,shreyaspj20/Autonomous-Driving-Car-simulation-using-Pytorch,https://github.com/shreyaspj20/Autonomous-Driving-Car-simulation-using-Pytorch,2021-09-22T14:22:44Z,0
947,Self_Driving_Car_CNN,AeroZealous4/Self_Driving_Car_CNN,https://github.com/AeroZealous4/Self_Driving_Car_CNN,2020-08-26T12:11:24Z,0
948,Self-Driving-Car,VPanjeta/Self-Driving-Car,https://github.com/VPanjeta/Self-Driving-Car,2017-09-12T12:53:28Z,0
949,Self-Driving-Car-Simulator,Nagaraj-U/Self-Driving-Car-Simulator,https://github.com/Nagaraj-U/Self-Driving-Car-Simulator,2021-12-12T17:04:17Z,0
950,Behavioral-Cloning,cdemutiis/Behavioral-Cloning,https://github.com/cdemutiis/Behavioral-Cloning,2018-02-13T19:13:57Z,0
951,Computer-Vision-System,JesterI3D/Computer-Vision-System,https://github.com/JesterI3D/Computer-Vision-System,2022-02-28T16:32:45Z,0
952,SelfDrivingCar,mankadronit/SelfDrivingCar,https://github.com/mankadronit/SelfDrivingCar,2020-02-02T06:33:59Z,0
953,Behavioral-Cloning-Project,ahmed-hassan97/Behavioral-Cloning-Project,https://github.com/ahmed-hassan97/Behavioral-Cloning-Project,2020-06-12T21:58:44Z,0
954,san-self_driving,PrAsAnNaRePo/san-self_driving,https://github.com/PrAsAnNaRePo/san-self_driving,2022-03-06T08:08:37Z,0
955,self-driving-car-simulation,maelh/self-driving-car-simulation,https://github.com/maelh/self-driving-car-simulation,2022-06-11T14:20:48Z,0
956,self-driving-car,NKTP-718/self-driving-car,https://github.com/NKTP-718/self-driving-car,2023-03-09T17:13:14Z,0
957,AI_Self_driving_car_using_CNN_-,mayanksinghrathore/AI_Self_driving_car_using_CNN_-,https://github.com/mayanksinghrathore/AI_Self_driving_car_using_CNN_-,2021-06-02T17:24:38Z,0
958,CarND-Behavior-Cloning,Charingchen/CarND-Behavior-Cloning,https://github.com/Charingchen/CarND-Behavior-Cloning,2021-11-19T23:55:07Z,0
