,Repository,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume
210,pgdrive,15.065243179122183,2,9,1,0.14414478050209295,12.950000000000001,5600.024722506311,311.11248458368397,432.4343415062788
211,bark-ml,22.074511734777612,2,16,1,1.147688529919073,61.68571428571428,212387.96023673817,11799.331124263232,3443.065589757219
212,EthicalTrajectoryPlanning,47.17741935483871,10,2,0,0.18851267913942021,20.142857142857142,11391.55189656782,632.8639942537678,565.5380374182606
213,InterFuser,8.321678321678322,17,15,1,1.274895626142636,31.22222222222222,119415.22364869357,6634.179091594087,3824.686878427908
214,constrained_attention_filter,18.18806042491316,25,10,1,8.799011913847892,104.58947368421053,2760852.075031347,153380.67083507485,26397.035741543674
215,SMARTS,82.63221153846153,4,0,0,0.11003910001730774,12.5,4126.46625064904,229.2481250360578,330.1173000519232
216,driver-dojo,96.66666666666667,2,0,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
217,rc_car_ros,7.839155158407799,41,19,1,8.500326997480364,101.72093023255815,2593983.5083938916,144110.19491077177,25500.98099244109
218,Self-Driving-Vehicle-With-Carla,6.368051807879115,74,19,1,8.711560924579228,95.91346153846153,2506667.8910387824,139259.32727993236,26134.682773737684
219,Det3D,0.0,4,0,0,0.47870870285827444,100.23333333333333,143947.70694948314,7997.094830526841,1436.1261085748233
220,Randoms,22.322580645161292,6,1,0,0.3002213025993556,21.553571428571427,19412.5238698619,1078.473548325661,900.6639077980667
221,3D-Object-Detection,11.168562564632886,3,18,1,3.1609398627940983,33.056872037914694,313472.35369178443,17415.13076065469,9482.819588382295
222,DeepRacer,46.4491679024551,11,1,0,1.051738865214318,21.234939759036145,67000.83433518924,3722.26857417718,3155.2165956429544
223,autonomous_driving,2.779532533164877,3,5,1,0.4815367315088901,13.444444444444446,19421.981504191903,1078.9989724551058,1444.6101945266703
224,bark-ml,16.01513240857503,1,13,1,0.40590237040596705,19.53658536585366,23789.838928915586,1321.657718273088,1217.7071112179012
225,OpenCDA,61.513595740635104,5,1,0,0.5985472339284424,55.76086956521739,100126.54271911662,5562.58570661759,1795.6417017853273
226,vita_lane_control,36.48979591836735,5,5,0,0.1784295354570819,7.603448275862069,4070.039231202058,226.11329062233656,535.2886063712457
227,SEE-MTDA,3.598014888337469,2,0,0,0.6537578754860456,4.822784810126582,9458.800654184179,525.4889252324543,1961.2736264581367
228,transfuser,5.9535655058043115,24,5,0,1.978286714965706,29.076923076923077,172567.47190547004,9587.081772526113,5934.860144897118
229,openpilot,3.946569520340012,10,10,1,0.7828274347268416,29.291044776119403,68789.50032767582,3821.6389070931014,2348.482304180525
230,racing_dreamer,0.0,2,0,0,0.3792596587354395,5.882352941176471,6692.8175070959915,371.8231948386662,1137.7789762063185
231,PedestrianDetection-HGPD,4.8917675132094764,2,0,0,2.4829282773030323,11.497175141242938,85639.98380189273,4757.7768778829295,7448.784831909097
232,PaddleSeg,25.084837790145244,3,8,1,2.45291689024809,62.151685393258425,457358.75657552725,25408.819809751512,7358.75067074427
233,ANTI-CARLA,99.98958767180342,2,0,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
234,Autonomous-Driving-in-Carla-using-Deep-Reinforcement-Learning,0.0,3,4,1,0.3700786510558199,17.727272727272727,19681.455533423148,1093.414196301286,1110.2359531674597
235,SEE-MTDA,11.643835616438356,2,0,0,0.03333333333333333,3.3000000000000003,330.0,18.333333333333332,100.0
236,SMARTS,28.109201213346815,10,10,1,1.1294555522617031,30.376543209876544,102926.86616073782,5718.159231152101,3388.3666567851096
237,SMARTS,48.90480202190396,4,5,1,0.6854682405015571,16.690140845070424,34321.68443638078,1906.760246465599,2056.404721504671
238,ANTI-CARLA,31.680244399185337,27,2,0,2.7920485370317403,104.42523364485982,874680.9624819855,48593.38680455475,8376.14561109522
239,PaddleSeg,28.29903147699758,13,12,1,4.113068533731446,65.61073825503355,809584.3889750056,44976.910498611425,12339.205601194337
240,BEV-Attack,23.133164359524272,0,9,1,2.879872401161388,48.43859649122807,418490.93155824166,23249.49619768009,8639.617203484164
241,Dynamic-CIL-Driving,22.388758782201407,56,15,1,5.565360694918808,45.067632850241544,752452.8974332979,41802.93874629433,16696.082084756425
242,uit-car-racing-2022,6.943498978897209,26,7,0,2.3468188081796626,61.48514851485149,432883.50887511997,24049.083826395552,7040.456424538987
243,RODSNet,6.407639597608981,3,4,1,7.320425783243474,221.66666666666666,4868083.14585691,270449.06365871726,21961.277349730422
244,OpenCOOD,19.217491369390103,10,8,1,0.47813888858274267,22.884615384615387,32826.07369693061,1823.6707609405894,1434.416665748228
245,coperception,20.662803332126042,13,10,1,1.7314608827451032,34.91891891891892,181382.22652756813,10076.790362642674,5194.38264823531
246,RoboBEV,5.4677871148459385,2,0,0,2.9649020884635586,15.265151515151516,135779.03882395616,7543.279934664231,8894.706265390676
247,pointpillar,17.91421362489487,9,3,0,1.75347654640341,35.554455445544555,187031.71123172215,10390.650623984564,5260.429639210231
248,csg,11.87335092348285,15,3,1,2.593217634102308,77.78313253012048,605125.7727384759,33618.09848547089,7779.652902306924
249,nuplan-devkit,25.133333333333333,1,15,1,0.15637621770011206,15.833333333333334,7427.870340755323,412.65946337529573,469.1286531003362
250,RLWithAutonomousDriving,20.609081704182568,25,9,1,3.405529838374223,67.97452229299363,694467.7917540708,38581.54398633727,10216.589515122669
251,MMC,2.669597989949749,3,2,1,1.5040704063469805,43.25373134328358,195169.971832547,10842.776212919278,4512.211219040942
252,RRPN,28.522443890274314,9,10,1,0.7575533106067319,18.083333333333336,41097.26710041521,2283.181505578623,2272.6599318201957
253,Trajformer,4.817550435453644,29,15,0,3.619771431354,58.5,635269.886202627,35292.7714557015,10859.314294062
254,SEE-MTDA,5.128205128205129,2,0,0,0.06131194261875509,4.909090909090909,902.9577003853022,50.16431668807235,183.93582785626526
255,RL_CrossCountrySoaring,20.19277108433735,4,10,1,0.34466917896376337,8.142857142857142,8419.775657543361,467.7653143079645,1034.00753689129
256,PointCNN,2.0614147634932856,24,10,0,4.6491145258204885,49.53216374269006,690842.1058543778,38380.11699190988,13947.343577461465
257,MapTR,0.0,2,0,0,0.17885789888659395,4.8999999999999995,2629.211113632931,146.06728409071837,536.5736966597818
258,HEVEN_AutonomousCar_2017,20.962510371879006,46,22,1,5.412801649345198,65.12096774193549,1057460.6448015114,58747.813600083966,16238.404948035593
259,robotics-python,0.0,2,3,0,0.1555882515139973,15.157894736842104,7075.171016215456,393.0650564564142,466.7647545419919
260,HEVEN_AutonomousCar_2018,12.004950495049505,11,1,0,0.2256884527455785,13.979166666666666,9464.809487017697,525.822749278761,677.0653582367355
261,carla-apollo,55.40453074433657,3,5,1,0.13317912534733092,13.2,5273.893363754304,292.994075764128,399.5373760419928
262,autonomous-networking,9.74477958236659,8,7,0,0.41755083503663953,14.250000000000002,17850.29819781634,991.6832332120189,1252.6525051099186
263,Trajformer,7.2629969418960245,1,1,0,0.786217264571103,20.818840579710145,49104.39567636476,2728.021982020264,2358.651793713309
264,K-Radar_V1,6.260869565217392,5,11,1,0.274930747571573,11.6875,9639.759336728277,535.5421853737931,824.7922427147189
265,policydissect,33.36199484092863,5,8,1,0.31922462421590114,11.399999999999999,10917.482148183817,606.526786010212,957.6738726477034
266,SEE-MTDA,0.0,2,0,0,1.2893309217385853,7.963963963963964,30804.55499505161,1711.364166391756,3867.992765215756
267,Autonomous-Vehicle-System,37.854907221104405,30,30,1,3.8701998207306887,80.99746192893402,940429.0879110036,52246.0604395002,11610.599462192065
268,SEE-MTDA,0.0,2,0,0,0.08637452610668624,3.6,932.8448819522114,51.82471566401174,259.1235783200587
269,MetaScenario,4.140786749482402,14,13,1,2.6288977231645427,37.58724832214765,296439.09460234275,16468.83858901904,7886.693169493628
270,Baidu_Lane_Segmentation,5.502015069213247,0,7,1,2.617031272247078,47.82795698924731,375501.77738564525,20861.209854758068,7851.093816741234
271,detekcja-przeszkod,30.51789286508113,4,9,1,0.7308549586710382,17.82608695652174,39084.85213762509,2171.3806743125047,2192.564876013115
272,Pedestron,5.14152633464708,2,0,0,2.460138559502273,10.211538461538462,75365.39856321386,4186.966586845215,7380.415678506819
273,SqueezeSegV2,13.116516597231556,0,10,0,3.019029645952544,47.77777777777778,432727.5825865313,24040.421254807294,9057.088937857632
274,RoboDepth,55.20127540852929,3,7,1,0.30195472026445,31.0,28081.788984593855,1560.099388032992,905.8641607933502
275,policydissect,3.933136676499508,20,8,1,1.9604265173672253,65.28735632183908,383973.1937464083,21331.84409702268,5881.279552101676
276,nuplan-devkit,17.055167055167054,0,13,1,0.566,21.1304347826087,35879.47826086957,1993.304347826087,1698.0
277,Argus,51.22526536495872,8,7,1,2.3234225018224124,50.5945945945946,352657.858654991,19592.103258610612,6970.267505467237
278,l5kit,6.948480845442536,0,10,1,1.2287590776439052,47.172413793103445,173890.59498795125,9660.588610441737,3686.2772329317154
279,RoboDepth,9.713790112749349,6,11,1,2.0006199153022743,25.666666666666664,154047.73347827513,8558.207415459729,6001.859745906823
280,EthicalTrajectoryPlanning,41.79969256237437,12,15,1,1.5198496879867804,49.0,223417.90413405673,12412.105785225374,4559.549063960341
281,Baidu_Lane_Segmentation,1.7701185277604492,6,7,1,5.536616157343445,124.98795180722892,2076030.9403475025,115335.05224152791,16609.848472030335
282,nuplan-devkit,24.87317002464125,31,20,1,3.5801023003403856,74.35806451612903,798628.4334691571,44368.24630384206,10740.306901021157
283,crgeo-learning,0.0,0,7,1,0.3780427500011711,23.47058823529412,26618.657161847168,1478.814286769287,1134.1282500035134
284,self-driving-donkey-car,1.7322834645669292,7,1,0,0.24749423337822415,12.370967741935484,9185.22953231119,510.2905295728439,742.4827001346724
285,Brandon-CarND-Behavioral-Cloning-P3,35.117493472584854,6,13,1,1.5298012108939048,19.776699029126213,90763.25436672477,5042.403020373598,4589.403632681714
286,PaddleSeg,29.544713680321635,0,12,1,2.581984041514747,54.794117647058826,424432.6120007624,23579.58955559791,7745.952124544241
287,DeepCollision,46.808510638297875,5,2,0,0.14422064766172812,9.4,4067.022264060733,225.9456813367074,432.66194298518434
288,SST,1.9054763690922731,2,0,0,3.0928053426968773,18.111801242236027,168048.82694355457,9336.045941308586,9278.416028090633
289,reinforcement-learning,0.0,2,3,1,0.05339417147331642,5.75,921.0494579147082,51.169414328594904,160.18251441994926
290,AutoPylot,25.775327360441075,3,3,1,0.37057084971160376,19.8,22011.908472869265,1222.8838040482924,1111.7125491348113
291,HiVT,10.730890831318579,15,15,1,4.641191943881762,76.5,1065153.5511208645,59175.19728449247,13923.575831645287
292,DeepCollision,18.66859623733719,5,2,0,0.2555110871771713,9.864864864864865,7561.747039432503,420.09705774625013,766.533261531514
293,self_driving_pi_car,28.13383067706567,9,8,1,1.488198989962405,57.05357142857143,254721.20212124378,14151.177895624654,4464.596969887215
294,kalman-filter-localization,0.0,3,8,1,0.37744340033056256,17.5,19815.778517354534,1100.8765842974742,1132.3302009916877
295,da-panopticfpn,0.7475190101817244,15,7,1,3.9561794785834046,107.52499999999999,1276164.5953040416,70898.03307244676,11868.538435750213
296,macad-gym,4.041025641025641,9,4,1,1.6099148546822932,41.800000000000004,201883.3227771596,11215.740154286645,4829.7445640468795
297,lib-avstack-core,11.478599221789883,0,9,1,0.4731549568557062,14.924528301886793,21184.843634313034,1176.9357574618352,1419.4648705671186
298,Self_Driving_in_Project_Cars,58.69802211493537,14,0,0,0.882139804343469,22.826086956521742,60407.39964525929,3355.9666469588497,2646.4194130304068
299,YOLOER_V1,25.05966587112172,3,0,0,0.09781253334871799,9.0,2640.938400415386,146.718800023077,293.437600046154
300,Satellite-Image-Road-Segmentation,8.137461501053656,10,12,1,10.140647566254424,124.15384615384616,3777001.1935233786,209833.3996401877,30421.942698763272
301,GDIP-Yolo,3.5230692076228687,10,18,1,3.9695751401606296,53.81868131868132,640911.898316594,35606.216573144105,11908.72542048189
302,AutoPylot,6.38547158758055,9,11,1,0.634,20.192307692307693,38405.769230769234,2133.653846153846,1902.0
303,lib-avstack-core,3.199326457587876,0,7,1,2.1974038441109087,60.98823529411764,402047.3480425041,22335.963780139118,6592.211532332726
304,cyber_record,97.56493506493507,2,0,0,0.0006666666666666666,0.5,1.0,0.05555555555555555,2.0
305,NEAT_competition,5.013850415512465,27,9,1,1.2539631625849215,40.95394736842105,154064.224087325,8559.123560406944,3761.889487754764
306,l5kit,49.65373961218837,6,5,0,0.25776622461599397,17.066666666666666,13197.63070033889,733.2017055743828,773.2986738479818
307,policydissect,18.987429442116564,44,26,1,10.264270189369192,123.08355091383812,3790088.4673398416,210560.47040776897,30792.810568107576
308,driver-dojo,57.573112178088174,2,0,0,0.24303471633318957,6.8939393939393945,5026.399815072785,279.2444341707103,729.1041489995687
309,evaluating_bdl,1.0764262648008611,1,4,1,1.1686499618975068,21.098360655737707,73969.79512928319,4109.433062737955,3505.9498856925206
310,DBNet,22.65399626675717,9,14,1,5.085316129157133,54.21951219512195,827170.0796426566,45953.89331348092,15255.948387471399
311,waymo_2d_tracking,19.722534683164604,8,4,1,0.7196433330385986,33.146341463414636,71560.63094630162,3975.590608127868,2158.929999115796
312,nuplan-devkit,66.10878661087867,2,1,0,0.05124370326575221,3.8,584.1782172295752,32.45434540164307,153.73110979725664
313,PedestrianDetection-HGPD,2.9055690072639226,2,0,0,2.7482847460946322,12.417582417582418,102381.157024844,5687.842056935778,8244.854238283897
314,rh_ros,10.943744236089763,4,10,1,1.1026829844732418,27.22222222222222,90052.4437319814,5002.913540665633,3308.048953419725
315,simpleAutonomousDriving,18.703631393986726,20,8,1,1.3500540608588991,43.53846153846154,176337.83041064697,9796.546133924832,4050.1621825766974
316,openpilot,7.754010695187166,3,14,1,1.2048304337237121,33.028571428571425,119381.48411868095,6632.304673260052,3614.4913011711365
317,Autonomous-Vehicle-System,44.410347903657446,24,7,1,5.929944042173143,217.34228187919464,3866482.7086255383,214804.594923641,17789.832126519428
318,ANTI-CARLA,43.281875357347054,15,8,1,0.6169191810350417,29.11764705882353,53889.70493159041,2993.872496199467,1850.7575431051253
319,birdnet2,34.89916963226572,13,5,1,0.8072289375317635,47.666666666666664,115433.73806704218,6412.98544816901,2421.6868125952906
320,PaddleSeg,21.290054281211695,97,14,1,19.904664529476854,179.58022388059703,10723452.337414896,595747.3520786053,59713.99358843056
321,InterFuser,2.948130633958918,17,6,1,5.896191752913657,125.16,2213902.0793840196,122994.55996577887,17688.57525874097
322,Temple-Race-Car-Deeplearning-Repository,74.86761710794298,0,1,0,0.19108058580835116,21.42857142857143,12283.751944822576,682.4306636012542,573.2417574250535
323,carla-roach,4.072657743785851,22,4,1,1.7463084829126825,57.26470588235294,300005.5249615582,16666.97360897546,5238.925448738048
324,RoboDepth,54.96661101836394,0,9,1,1.3557855935030652,52.33846153846154,212879.19641988125,11826.622023326736,4067.3567805091952
325,RRPN,10.818713450292398,17,16,1,1.4696534869284263,19.48148148148148,85893.08156937247,4771.837864965138,4408.960460785279
326,cs373,32.89594420994678,44,1,0,3.7276616243814082,184.36363636363637,2061735.7566124082,114540.87536735601,11182.984873144225
327,RaFlow,19.39004335476155,2,8,1,2.7938807755620205,54.41176470588235,456059.9501285063,25336.663896028127,8381.642326686062
328,OpenCOOD,3.234696837829997,8,4,1,3.4885958229584038,63.51724137931035,664757.9488851082,36930.99716028379,10465.78746887521
329,av2-api,13.59375,19,19,1,1.6144361742107467,29.42857142857143,142531.65080889166,7918.425044938425,4843.30852263224
330,nuplan-devkit,51.449571253572884,0,6,1,0.2962539972820632,36.66666666666667,32587.939701026953,1810.4410945014974,888.7619918461895
331,crgeo-learning,0.0,6,15,1,0.33089147828167054,18.514285714285716,18378.658107987645,1021.0365615548692,992.6744348450117
332,SMARTS,53.868693343100446,15,27,1,3.8351014432097377,71.64322916666666,824277.1547198677,45793.17526221488,11505.304329629213
333,racing_dreamer,1.714175654853621,36,16,1,2.7270345270640015,33.55696202531645,274532.98219924053,15251.832344402252,8181.103581192005
334,openpilot,17.539079305894163,22,11,1,3.3141644267947794,64.11111111111111,637424.291420196,35412.46063445533,9942.493280384339
335,SEE-MTDA,45.92395556250978,11,8,1,1.4685169793695052,45.45762711864407,200265.8917967295,11125.882877596083,4405.550938108516
336,minor-simulator,22.871490527276876,14,24,0,0.9612567099115434,26.653846153846153,76863.56538100379,4270.198076722433,2883.7701297346302
337,RCAutopilot,30.22492970946579,7,7,0,0.8497927846172838,19.405797101449274,49472.71906967578,2748.484392759766,2549.3783538518514
338,RGGNet,14.028961692513095,0,7,0,10.956933658184411,104.16666666666667,3424041.768182629,190224.5426768127,32870.80097455323
